,Region,Domain,Facility_ID
691,Brno-město,chirurgie,48457
692,Brno-město,chirurgie,49222
693,Brno-město,chirurgie,49372
694,Brno-město,chirurgie,50619
695,Brno-město,chirurgie,51935
696,Brno-město,chirurgie,51944
697,Brno-město,chirurgie,51970
698,Brno-město,chirurgie,53059
699,Brno-město,chirurgie,54770
700,Brno-město,chirurgie,54771
701,Brno-město,chirurgie,54772
702,Brno-město,chirurgie,54773
703,Brno-město,chirurgie,54774
704,Brno-město,chirurgie,54775
705,Brno-město,chirurgie,54792
706,Brno-město,chirurgie,54793
707,Brno-město,chirurgie,54794
708,Brno-město,chirurgie,54795
709,Brno-město,chirurgie,56255
710,Brno-město,chirurgie,56799
711,Brno-město,chirurgie,60080
712,Brno-město,chirurgie,60081
713,Brno-město,chirurgie,60082
714,Brno-město,chirurgie,60111
715,Brno-město,chirurgie,60115
716,Brno-město,chirurgie,60122
717,Brno-město,chirurgie,60474
718,Brno-město,chirurgie,60519
719,Brno-město,chirurgie,60531
720,Brno-město,chirurgie,60550
721,Brno-město,chirurgie,60577
722,Brno-město,kardiologie,740
723,Brno-město,kardiologie,4473
724,Brno-město,kardiologie,4474
725,Brno-město,kardiologie,5507
726,Brno-město,kardiologie,9664
727,Brno-město,kardiologie,11258
728,Brno-město,kardiologie,14094
729,Brno-město,kardiologie,16991
730,Brno-město,kardiologie,20127
731,Brno-město,kardiologie,20311
732,Brno-město,kardiologie,20749
733,Brno-město,kardiologie,21678
734,Brno-město,kardiologie,22047
735,Brno-město,kardiologie,22511
736,Brno-město,kardiologie,23031
737,Brno-město,kardiologie,23061
738,Brno-město,kardiologie,23502
739,Brno-město,kardiologie,23504
740,Brno-město,kardiologie,24698
741,Brno-město,kardiologie,25746
742,Brno-město,kardiologie,27264
743,Brno-město,kardiologie,28965
744,Brno-město,kardiologie,31879
745,Brno-město,kardiologie,32037
746,Brno-město,kardiologie,33544
747,Brno-město,kardiologie,33546
748,Brno-město,kardiologie,35940
749,Brno-město,kardiologie,37453
750,Brno-město,kardiologie,37458
751,Brno-město,kardiologie,38785
752,Brno-město,kardiologie,43384
753,Brno-město,kardiologie,45685
754,Brno-město,kardiologie,47079
755,Brno-město,kardiologie,47080
756,Brno-město,kardiologie,47081
757,Brno-město,kardiologie,47082
758,Brno-město,kardiologie,47268
759,Brno-město,kardiologie,47269
760,Brno-město,kardiologie,47270
761,Brno-město,kardiologie,47271
762,Brno-město,kardiologie,47272
763,Brno-město,kardiologie,51949
764,Brno-město,kardiologie,54787
765,Brno-město,kardiologie,60160
766,Brno-město,kardiologie,60161
767,Brno-město,kardiologie,60171
768,Brno-město,kardiologie,60532
769,Brno-město,kardiologie,60551
770,Brno-město,kardiologie,60579
771,Brno-město,lékařská genetika,7399
772,Brno-město,lékařská genetika,9988
773,Brno-město,lékařská genetika,10962
774,Brno-město,lékařská genetika,27247
775,Brno-město,lékařská genetika,28327
776,Brno-město,lékařská genetika,33508
777,Brno-město,lékařská genetika,40359
778,Brno-město,lékařská genetika,42330
779,Brno-město,lékařská genetika,42332
780,Brno-město,lékařská genetika,45450
781,Brno-město,lékařská genetika,47098
782,Brno-město,lékařská genetika,47294
783,Brno-město,lékařská genetika,57419
784,Brno-město,lékařská genetika,57456
785,Brno-město,lékařská genetika,60128
786,Brno-město,lékařská genetika,60152
787,Brno-město,nefrologie,20078
788,Brno-město,nefrologie,23974
789,Brno-město,nefrologie,24149
790,Brno-město,nefrologie,28617
791,Brno-město,nefrologie,36731
792,Brno-město,nefrologie,45371
793,Brno-město,nefrologie,45372
794,Brno-město,nefrologie,47301
795,Brno-město,nefrologie,47302
796,Brno-město,nefrologie,47303
797,Brno-město,nefrologie,47304
798,Brno-město,nefrologie,47305
799,Brno-město,nefrologie,51953
800,Brno-město,nefrologie,60074
801,Brno-město,nefrologie,60518
802,Brno-město,nefrologie,60534
803,Brno-město,nefrologie,60554
804,Brno-město,nefrologie,60584
805,Brno-město,neurologie,2230
806,Brno-město,neurologie,3332
807,Brno-město,neurologie,6412
808,Brno-město,neurologie,7397
809,Brno-město,neurologie,8450
810,Brno-město,neurologie,10107
811,Brno-město,neurologie,11792
812,Brno-město,neurologie,13787
813,Brno-město,neurologie,14478
814,Brno-město,neurologie,14772
815,Brno-město,neurologie,16351
816,Brno-město,neurologie,17075
817,Brno-město,neurologie,19226
818,Brno-město,neurologie,20972
819,Brno-město,neurologie,21679
820,Brno-město,neurologie,22772
821,Brno-město,neurologie,23781
822,Brno-město,neurologie,23874
823,Brno-město,neurologie,24270
824,Brno-město,neurologie,24528
825,Brno-město,neurologie,24679
826,Brno-město,neurologie,24684
827,Brno-město,neurologie,24814
828,Brno-město,neurologie,24871
829,Brno-město,neurologie,24902
830,Brno-město,neurologie,24909
831,Brno-město,neurologie,25082
832,Brno-město,neurologie,25102
833,Brno-město,neurologie,25417
834,Brno-město,neurologie,25556
835,Brno-město,neurologie,25645
836,Brno-město,neurologie,28023
837,Brno-město,neurologie,28024
838,Brno-město,neurologie,30233
839,Brno-město,neurologie,31064
840,Brno-město,neurologie,33542
841,Brno-město,neurologie,35346
842,Brno-město,neurologie,35735
843,Brno-město,neurologie,35751
844,Brno-město,neurologie,37449
845,Brno-město,neurologie,39524
846,Brno-město,neurologie,40200
847,Brno-město,neurologie,43363
848,Brno-město,neurologie,43364
849,Brno-město,neurologie,43388
850,Brno-město,neurologie,45361
851,Brno-město,neurologie,45364
852,Brno-město,neurologie,47106
853,Brno-město,neurologie,47107
854,Brno-město,neurologie,47108
855,Brno-město,neurologie,47109
856,Brno-město,neurologie,47313
857,Brno-město,neurologie,47314
858,Brno-město,neurologie,47315
859,Brno-město,neurologie,47316
860,Brno-město,neurologie,47317
861,Brno-město,neurologie,47709
862,Brno-město,neurologie,48500
863,Brno-město,neurologie,49225
864,Brno-město,neurologie,51952
865,Brno-město,neurologie,54705
866,Brno-město,neurologie,59900
867,Brno-město,neurologie,60085
868,Brno-město,neurologie,60130
869,Brno-město,neurologie,60476
870,Brno-město,neurologie,60477
871,Brno-město,neurologie,60478
872,Brno-město,neurologie,60536
873,Brno-město,neurologie,60556
874,Brno-město,neurologie,60586
875,Brno-město,praktické lékařství pro děti a dorost,781
876,Brno-město,praktické lékařství pro děti a dorost,938
877,Brno-město,praktické lékařství pro děti a dorost,1029
878,Brno-město,praktické lékařství pro děti a dorost,1376
879,Brno-město,praktické lékařství pro děti a dorost,2835
880,Brno-město,praktické lékařství pro děti a dorost,5446
881,Brno-město,praktické lékařství pro děti a dorost,6133
882,Brno-město,praktické lékařství pro děti a dorost,6134
883,Brno-město,praktické lékařství pro děti a dorost,6511
884,Brno-město,praktické lékařství pro děti a dorost,8325
885,Brno-město,praktické lékařství pro děti a dorost,8647
886,Brno-město,praktické lékařství pro děti a dorost,8929
887,Brno-město,praktické lékařství pro děti a dorost,8932
888,Brno-město,praktické lékařství pro děti a dorost,9415
889,Brno-město,praktické lékařství pro děti a dorost,9416
890,Brno-město,praktické lékařství pro děti a dorost,9744
891,Brno-město,praktické lékařství pro děti a dorost,10642
892,Brno-město,praktické lékařství pro děti a dorost,11986
893,Brno-město,praktické lékařství pro děti a dorost,12650
894,Brno-město,praktické lékařství pro děti a dorost,12831
895,Brno-město,praktické lékařství pro děti a dorost,13175
896,Brno-město,praktické lékařství pro děti a dorost,14113
897,Brno-město,praktické lékařství pro děti a dorost,14982
898,Brno-město,praktické lékařství pro děti a dorost,16301
899,Brno-město,praktické lékařství pro děti a dorost,16402
900,Brno-město,praktické lékařství pro děti a dorost,16700
901,Brno-město,praktické lékařství pro děti a dorost,19084
902,Brno-město,praktické lékařství pro děti a dorost,19121
903,Brno-město,praktické lékařství pro děti a dorost,19835
904,Brno-město,praktické lékařství pro děti a dorost,20046
905,Brno-město,praktické lékařství pro děti a dorost,20117
906,Brno-město,praktické lékařství pro děti a dorost,20974
907,Brno-město,praktické lékařství pro děti a dorost,21007
908,Brno-město,praktické lékařství pro děti a dorost,23006
909,Brno-město,praktické lékařství pro děti a dorost,23025
910,Brno-město,praktické lékařství pro děti a dorost,23239
911,Brno-město,praktické lékařství pro děti a dorost,23240
912,Brno-město,praktické lékařství pro děti a dorost,24285
913,Brno-město,praktické lékařství pro děti a dorost,24636
914,Brno-město,praktické lékařství pro děti a dorost,24913
915,Brno-město,praktické lékařství pro děti a dorost,25173
916,Brno-město,praktické lékařství pro děti a dorost,25357
917,Brno-město,praktické lékařství pro děti a dorost,25638
918,Brno-město,praktické lékařství pro děti a dorost,26399
919,Brno-město,praktické lékařství pro děti a dorost,28354
920,Brno-město,praktické lékařství pro děti a dorost,28496
921,Brno-město,praktické lékařství pro děti a dorost,28717
922,Brno-město,praktické lékařství pro děti a dorost,28992
923,Brno-město,praktické lékařství pro děti a dorost,28997
924,Brno-město,praktické lékařství pro děti a dorost,29850
925,Brno-město,praktické lékařství pro děti a dorost,30227
926,Brno-město,praktické lékařství pro děti a dorost,30247
927,Brno-město,praktické lékařství pro děti a dorost,30297
928,Brno-město,praktické lékařství pro děti a dorost,30378
929,Brno-město,praktické lékařství pro děti a dorost,30379
930,Brno-město,praktické lékařství pro děti a dorost,30381
931,Brno-město,praktické lékařství pro děti a dorost,30507
932,Brno-město,praktické lékařství pro děti a dorost,30646
933,Brno-město,praktické lékařství pro děti a dorost,30918
934,Brno-město,praktické lékařství pro děti a dorost,32128
935,Brno-město,praktické lékařství pro děti a dorost,32203
936,Brno-město,praktické lékařství pro děti a dorost,32223
937,Brno-město,praktické lékařství pro děti a dorost,33673
938,Brno-město,praktické lékařství pro děti a dorost,35442
939,Brno-město,praktické lékařství pro děti a dorost,35444
940,Brno-město,praktické lékařství pro děti a dorost,36412
941,Brno-město,praktické lékařství pro děti a dorost,38740
942,Brno-město,praktické lékařství pro děti a dorost,41639
943,Brno-město,praktické lékařství pro děti a dorost,42958
944,Brno-město,praktické lékařství pro děti a dorost,46115
945,Brno-město,praktické lékařství pro děti a dorost,46618
946,Brno-město,praktické lékařství pro děti a dorost,46658
947,Brno-město,praktické lékařství pro děti a dorost,46910
948,Brno-město,praktické lékařství pro děti a dorost,46911
949,Brno-město,praktické lékařství pro děti a dorost,47697
950,Brno-město,praktické lékařství pro děti a dorost,47698
951,Brno-město,praktické lékařství pro děti a dorost,48469
952,Brno-město,praktické lékařství pro děti a dorost,49326
953,Brno-město,praktické lékařství pro děti a dorost,49351
954,Brno-město,praktické lékařství pro děti a dorost,49353
955,Brno-město,praktické lékařství pro děti a dorost,49360
956,Brno-město,praktické lékařství pro děti a dorost,50471
957,Brno-město,praktické lékařství pro děti a dorost,51918
958,Brno-město,praktické lékařství pro děti a dorost,51967
959,Brno-město,praktické lékařství pro děti a dorost,51973
960,Brno-město,praktické lékařství pro děti a dorost,54704
961,Brno-město,praktické lékařství pro děti a dorost,55852
962,Brno-město,praktické lékařství pro děti a dorost,56241
963,Brno-město,praktické lékařství pro děti a dorost,56247
964,Brno-město,praktické lékařství pro děti a dorost,57547
965,Brno-město,praktické lékárenství,62
966,Brno-město,praktické lékárenství,365
967,Brno-město,praktické lékárenství,369
968,Brno-město,praktické lékárenství,372
969,Brno-město,praktické lékárenství,373
970,Brno-město,praktické lékárenství,619
971,Brno-město,praktické lékárenství,919
972,Brno-město,praktické lékárenství,1144
973,Brno-město,praktické lékárenství,1624
974,Brno-město,praktické lékárenství,1669
975,Brno-město,praktické lékárenství,1799
976,Brno-město,praktické lékárenství,1802
977,Brno-město,praktické lékárenství,2570
978,Brno-město,praktické lékárenství,2598
979,Brno-město,praktické lékárenství,2695
980,Brno-město,praktické lékárenství,2949
981,Brno-město,praktické lékárenství,2953
982,Brno-město,praktické lékárenství,3278
983,Brno-město,praktické lékárenství,3414
984,Brno-město,praktické lékárenství,5128
985,Brno-město,praktické lékárenství,5707
986,Brno-město,praktické lékárenství,5782
987,Brno-město,praktické lékárenství,5783
988,Brno-město,praktické lékárenství,5784
989,Brno-město,praktické lékárenství,5785
990,Brno-město,praktické lékárenství,5786
991,Brno-město,praktické lékárenství,5787
992,Brno-město,praktické lékárenství,5788
993,Brno-město,praktické lékárenství,5804
994,Brno-město,praktické lékárenství,5820
995,Brno-město,praktické lékárenství,5832
996,Brno-město,praktické lékárenství,5836
997,Brno-město,praktické lékárenství,5953
998,Brno-město,praktické lékárenství,6172
999,Brno-město,praktické lékárenství,8887
1000,Brno-město,praktické lékárenství,8917
1001,Brno-město,praktické lékárenství,9222
1002,Brno-město,praktické lékárenství,9650
1003,Brno-město,praktické lékárenství,10278
1004,Brno-město,praktické lékárenství,10677
1005,Brno-město,praktické lékárenství,10693
1006,Brno-město,praktické lékárenství,11460
1007,Brno-město,praktické lékárenství,12402
1008,Brno-město,praktické lékárenství,12645
1009,Brno-město,praktické lékárenství,12670
1010,Brno-město,praktické lékárenství,12822
1011,Brno-město,praktické lékárenství,14456
1012,Brno-město,praktické lékárenství,14518
1013,Brno-město,praktické lékárenství,14841
1014,Brno-město,praktické lékárenství,14847
1015,Brno-město,praktické lékárenství,14848
1016,Brno-město,praktické lékárenství,14849
1017,Brno-město,praktické lékárenství,14850
1018,Brno-město,praktické lékárenství,14851
1019,Brno-město,praktické lékárenství,16775
1020,Brno-město,praktické lékárenství,17225
1021,Brno-město,praktické lékárenství,18525
1022,Brno-město,praktické lékárenství,18569
1023,Brno-město,praktické lékárenství,18571
1024,Brno-město,praktické lékárenství,18572
1025,Brno-město,praktické lékárenství,19746
1026,Brno-město,praktické lékárenství,19823
1027,Brno-město,praktické lékárenství,20235
1028,Brno-město,praktické lékárenství,20247
1029,Brno-město,praktické lékárenství,20870
1030,Brno-město,praktické lékárenství,20983
1031,Brno-město,praktické lékárenství,21701
1032,Brno-město,praktické lékárenství,21714
1033,Brno-město,praktické lékárenství,21716
1034,Brno-město,praktické lékárenství,21747
1035,Brno-město,praktické lékárenství,21761
1036,Brno-město,praktické lékárenství,21762
1037,Brno-město,praktické lékárenství,21764
1038,Brno-město,praktické lékárenství,23000
1039,Brno-město,praktické lékárenství,24144
1040,Brno-město,praktické lékárenství,24405
1041,Brno-město,praktické lékárenství,24469
1042,Brno-město,praktické lékárenství,24998
1043,Brno-město,praktické lékárenství,25047
1044,Brno-město,praktické lékárenství,25086
1045,Brno-město,praktické lékárenství,25486
1046,Brno-město,praktické lékárenství,25487
1047,Brno-město,praktické lékárenství,25490
1048,Brno-město,praktické lékárenství,25491
1049,Brno-město,praktické lékárenství,25492
1050,Brno-město,praktické lékárenství,25493
1051,Brno-město,praktické lékárenství,25497
1052,Brno-město,praktické lékárenství,25498
1053,Brno-město,praktické lékárenství,25501
1054,Brno-město,praktické lékárenství,25507
1055,Brno-město,praktické lékárenství,28330
1056,Brno-město,praktické lékárenství,28476
1057,Brno-město,praktické lékárenství,28912
1058,Brno-město,praktické lékárenství,29154
1059,Brno-město,praktické lékárenství,29173
1060,Brno-město,praktické lékárenství,29719
1061,Brno-město,praktické lékárenství,30387
1062,Brno-město,praktické lékárenství,30728
1063,Brno-město,praktické lékárenství,31471
1064,Brno-město,praktické lékárenství,31483
1065,Brno-město,praktické lékárenství,31489
1066,Brno-město,praktické lékárenství,32757
1067,Brno-město,praktické lékárenství,33627
1068,Brno-město,praktické lékárenství,33723
1069,Brno-město,praktické lékárenství,33726
1070,Brno-město,praktické lékárenství,34648
1071,Brno-město,praktické lékárenství,34709
1072,Brno-město,praktické lékárenství,35750
1073,Brno-město,praktické lékárenství,35972
1074,Brno-město,praktické lékárenství,38758
1075,Brno-město,praktické lékárenství,39410
1076,Brno-město,praktické lékárenství,40301
1077,Brno-město,praktické lékárenství,40570
1078,Brno-město,praktické lékárenství,40834
1079,Brno-město,praktické lékárenství,40901
1080,Brno-město,praktické lékárenství,40960
1081,Brno-město,praktické lékárenství,41463
1082,Brno-město,praktické lékárenství,42159
1083,Brno-město,praktické lékárenství,42190
1084,Brno-město,praktické lékárenství,42801
1085,Brno-město,praktické lékárenství,42909
1086,Brno-město,praktické lékárenství,43327
1087,Brno-město,praktické lékárenství,43535
1088,Brno-město,praktické lékárenství,44068
1089,Brno-město,praktické lékárenství,44553
1090,Brno-město,praktické lékárenství,44756
1091,Brno-město,praktické lékárenství,45479
1092,Brno-město,praktické lékárenství,45483
1093,Brno-město,praktické lékárenství,46661
1094,Brno-město,praktické lékárenství,46977
1095,Brno-město,praktické lékárenství,47179
1096,Brno-město,praktické lékárenství,47441
1097,Brno-město,praktické lékárenství,47699
1098,Brno-město,praktické lékárenství,49220
1099,Brno-město,praktické lékárenství,49224
1100,Brno-město,praktické lékárenství,49605
1101,Brno-město,praktické lékárenství,50027
1102,Brno-město,praktické lékárenství,50028
1103,Brno-město,praktické lékárenství,50582
1104,Brno-město,praktické lékárenství,51312
1105,Brno-město,praktické lékárenství,51313
1106,Brno-město,praktické lékárenství,51314
1107,Brno-město,praktické lékárenství,51983
1108,Brno-město,praktické lékárenství,54121
1109,Brno-město,praktické lékárenství,54122
1110,Brno-město,praktické lékárenství,54768
1111,Brno-město,praktické lékárenství,55662
1112,Brno-město,praktické lékárenství,55949
1113,Brno-město,praktické lékárenství,57396
1114,Brno-město,praktické lékárenství,57413
1115,Brno-město,praktické lékárenství,57415
1116,Brno-město,praktické lékárenství,57448
1117,Brno-město,praktické lékárenství,57450
1118,Brno-město,praktické lékárenství,57459
1119,Brno-město,praktické lékárenství,57467
1120,Brno-město,praktické lékárenství,57553
1121,Brno-město,praktické lékárenství,58032
1122,Brno-město,praktické lékárenství,58035
1123,Brno-město,praktické lékárenství,58177
1124,Brno-město,praktické lékárenství,60145
1125,Brno-město,praktické lékárenství,60469
1126,Brno-město,praktické lékárenství,60510
1127,Brno-město,praktické lékárenství,60610
1128,Brno-město,sexuologie,4713
1129,Brno-město,sexuologie,8925
1130,Brno-město,sexuologie,8931
1131,Brno-město,sexuologie,11216
1132,Brno-město,sexuologie,11777
1133,Brno-město,sexuologie,14106
1134,Brno-město,sexuologie,25104
1135,Brno-město,sexuologie,29262
1136,Brno-město,sexuologie,47388
1137,Brno-město,sexuologie,47389
1138,Brno-město,sexuologie,49371
1139,Brno-město,sexuologie,56802
1140,Brno-město,sexuologie,60093
1141,Brno-město,sexuologie,60487
1142,Brno-město,sexuologie,60488
1143,Brno-město,sexuologie,60498
1144,Brno-město,všeobecné praktické lékařství,32
1145,Brno-město,všeobecné praktické lékařství,66
1146,Brno-město,všeobecné praktické lékařství,371
1147,Brno-město,všeobecné praktické lékařství,1110
1148,Brno-město,všeobecné praktické lékařství,1312
1149,Brno-město,všeobecné praktické lékařství,1313
1150,Brno-město,všeobecné praktické lékařství,2032
1151,Brno-město,všeobecné praktické lékařství,2289
1152,Brno-město,všeobecné praktické lékařství,2297
1153,Brno-město,všeobecné praktické lékařství,3270
1154,Brno-město,všeobecné praktické lékařství,4712
1155,Brno-město,všeobecné praktické lékařství,4731
1156,Brno-město,všeobecné praktické lékařství,4962
1157,Brno-město,všeobecné praktické lékařství,4963
1158,Brno-město,všeobecné praktické lékařství,5163
1159,Brno-město,všeobecné praktické lékařství,5578
1160,Brno-město,všeobecné praktické lékařství,5579
1161,Brno-město,všeobecné praktické lékařství,5632
1162,Brno-město,všeobecné praktické lékařství,5633
1163,Brno-město,všeobecné praktické lékařství,5635
1164,Brno-město,všeobecné praktické lékařství,5636
1165,Brno-město,všeobecné praktické lékařství,5676
1166,Brno-město,všeobecné praktické lékařství,5677
1167,Brno-město,všeobecné praktické lékařství,6154
1168,Brno-město,všeobecné praktické lékařství,6155
1169,Brno-město,všeobecné praktické lékařství,6354
1170,Brno-město,všeobecné praktické lékařství,6407
1171,Brno-město,všeobecné praktické lékařství,6408
1172,Brno-město,všeobecné praktické lékařství,6731
1173,Brno-město,všeobecné praktické lékařství,6777
1174,Brno-město,všeobecné praktické lékařství,6778
1175,Brno-město,všeobecné praktické lékařství,7075
1176,Brno-město,všeobecné praktické lékařství,7135
1177,Brno-město,všeobecné praktické lékařství,7136
1178,Brno-město,všeobecné praktické lékařství,7365
1179,Brno-město,všeobecné praktické lékařství,7404
1180,Brno-město,všeobecné praktické lékařství,7561
1181,Brno-město,všeobecné praktické lékařství,7562
1182,Brno-město,všeobecné praktické lékařství,7954
1183,Brno-město,všeobecné praktické lékařství,7955
1184,Brno-město,všeobecné praktické lékařství,8025
1185,Brno-město,všeobecné praktické lékařství,8630
1186,Brno-město,všeobecné praktické lékařství,8631
1187,Brno-město,všeobecné praktické lékařství,8660
1188,Brno-město,všeobecné praktické lékařství,8933
1189,Brno-město,všeobecné praktické lékařství,8934
1190,Brno-město,všeobecné praktické lékařství,9413
1191,Brno-město,všeobecné praktické lékařství,9414
1192,Brno-město,všeobecné praktické lékařství,9558
1193,Brno-město,všeobecné praktické lékařství,9668
1194,Brno-město,všeobecné praktické lékařství,9669
1195,Brno-město,všeobecné praktické lékařství,9712
1196,Brno-město,všeobecné praktické lékařství,9741
1197,Brno-město,všeobecné praktické lékařství,9742
1198,Brno-město,všeobecné praktické lékařství,10117
1199,Brno-město,všeobecné praktické lékařství,10123
1200,Brno-město,všeobecné praktické lékařství,10522
1201,Brno-město,všeobecné praktické lékařství,10523
1202,Brno-město,všeobecné praktické lékařství,10565
1203,Brno-město,všeobecné praktické lékařství,10603
1204,Brno-město,všeobecné praktické lékařství,10604
1205,Brno-město,všeobecné praktické lékařství,10967
1206,Brno-město,všeobecné praktické lékařství,11144
1207,Brno-město,všeobecné praktické lékařství,11145
1208,Brno-město,všeobecné praktické lékařství,11191
1209,Brno-město,všeobecné praktické lékařství,11257
1210,Brno-město,všeobecné praktické lékařství,11384
1211,Brno-město,všeobecné praktické lékařství,11455
1212,Brno-město,všeobecné praktické lékařství,11617
1213,Brno-město,všeobecné praktické lékařství,11787
1214,Brno-město,všeobecné praktické lékařství,11788
1215,Brno-město,všeobecné praktické lékařství,12270
1216,Brno-město,všeobecné praktické lékařství,12271
1217,Brno-město,všeobecné praktické lékařství,12550
1218,Brno-město,všeobecné praktické lékařství,12551
1219,Brno-město,všeobecné praktické lékařství,12860
1220,Brno-město,všeobecné praktické lékařství,12861
1221,Brno-město,všeobecné praktické lékařství,12899
1222,Brno-město,všeobecné praktické lékařství,12900
1223,Brno-město,všeobecné praktické lékařství,13041
1224,Brno-město,všeobecné praktické lékařství,13044
1225,Brno-město,všeobecné praktické lékařství,13168
1226,Brno-město,všeobecné praktické lékařství,13413
1227,Brno-město,všeobecné praktické lékařství,13414
1228,Brno-město,všeobecné praktické lékařství,13484
1229,Brno-město,všeobecné praktické lékařství,13761
1230,Brno-město,všeobecné praktické lékařství,13762
1231,Brno-město,všeobecné praktické lékařství,14254
1232,Brno-město,všeobecné praktické lékařství,14255
1233,Brno-město,všeobecné praktické lékařství,14566
1234,Brno-město,všeobecné praktické lékařství,14567
1235,Brno-město,všeobecné praktické lékařství,14594
1236,Brno-město,všeobecné praktické lékařství,14595
1237,Brno-město,všeobecné praktické lékařství,14648
1238,Brno-město,všeobecné praktické lékařství,14649
1239,Brno-město,všeobecné praktické lékařství,14894
1240,Brno-město,všeobecné praktické lékařství,14957
1241,Brno-město,všeobecné praktické lékařství,14958
1242,Brno-město,všeobecné praktické lékařství,14967
1243,Brno-město,všeobecné praktické lékařství,14968
1244,Brno-město,všeobecné praktické lékařství,14976
1245,Brno-město,všeobecné praktické lékařství,14977
1246,Brno-město,všeobecné praktické lékařství,14978
1247,Brno-město,všeobecné praktické lékařství,14979
1248,Brno-město,všeobecné praktické lékařství,14980
1249,Brno-město,všeobecné praktické lékařství,14981
1250,Brno-město,všeobecné praktické lékařství,15048
1251,Brno-město,všeobecné praktické lékařství,15049
1252,Brno-město,všeobecné praktické lékařství,16205
1253,Brno-město,všeobecné praktické lékařství,16442
1254,Brno-město,všeobecné praktické lékařství,16626
1255,Brno-město,všeobecné praktické lékařství,16627
1256,Brno-město,všeobecné praktické lékařství,16718
1257,Brno-město,všeobecné praktické lékařství,16924
1258,Brno-město,všeobecné praktické lékařství,16925
1259,Brno-město,všeobecné praktické lékařství,16926
1260,Brno-město,všeobecné praktické lékařství,18530
1261,Brno-město,všeobecné praktické lékařství,18531
1262,Brno-město,všeobecné praktické lékařství,19082
1263,Brno-město,všeobecné praktické lékařství,19083
1264,Brno-město,všeobecné praktické lékařství,19305
1265,Brno-město,všeobecné praktické lékařství,20048
1266,Brno-město,všeobecné praktické lékařství,20049
1267,Brno-město,všeobecné praktické lékařství,20109
1268,Brno-město,všeobecné praktické lékařství,20111
1269,Brno-město,všeobecné praktické lékařství,20112
1270,Brno-město,všeobecné praktické lékařství,20115
1271,Brno-město,všeobecné praktické lékařství,20317
1272,Brno-město,všeobecné praktické lékařství,20318
1273,Brno-město,všeobecné praktické lékařství,20735
1274,Brno-město,všeobecné praktické lékařství,20979
1275,Brno-město,všeobecné praktické lékařství,22490
1276,Brno-město,všeobecné praktické lékařství,22491
1277,Brno-město,všeobecné praktické lékařství,23029
1278,Brno-město,všeobecné praktické lékařství,23030
1279,Brno-město,všeobecné praktické lékařství,23052
1280,Brno-město,všeobecné praktické lékařství,23264
1281,Brno-město,všeobecné praktické lékařství,23265
1282,Brno-město,všeobecné praktické lékařství,23398
1283,Brno-město,všeobecné praktické lékařství,23403
1284,Brno-město,všeobecné praktické lékařství,23840
1285,Brno-město,všeobecné praktické lékařství,23844
1286,Brno-město,všeobecné praktické lékařství,23849
1287,Brno-město,všeobecné praktické lékařství,23850
1288,Brno-město,všeobecné praktické lékařství,23984
1289,Brno-město,všeobecné praktické lékařství,24104
1290,Brno-město,všeobecné praktické lékařství,24275
1291,Brno-město,všeobecné praktické lékařství,24276
1292,Brno-město,všeobecné praktické lékařství,24683
1293,Brno-město,všeobecné praktické lékařství,24700
1294,Brno-město,všeobecné praktické lékařství,25116
1295,Brno-město,všeobecné praktické lékařství,25117
1296,Brno-město,všeobecné praktické lékařství,25151
1297,Brno-město,všeobecné praktické lékařství,25158
1298,Brno-město,všeobecné praktické lékařství,25159
1299,Brno-město,všeobecné praktické lékařství,25255
1300,Brno-město,všeobecné praktické lékařství,25256
1301,Brno-město,všeobecné praktické lékařství,25403
1302,Brno-město,všeobecné praktické lékařství,25409
1303,Brno-město,všeobecné praktické lékařství,25424
1304,Brno-město,všeobecné praktické lékařství,25613
1305,Brno-město,všeobecné praktické lékařství,25635
1306,Brno-město,všeobecné praktické lékařství,25636
1307,Brno-město,všeobecné praktické lékařství,25637
1308,Brno-město,všeobecné praktické lékařství,27437
1309,Brno-město,všeobecné praktické lékařství,27682
1310,Brno-město,všeobecné praktické lékařství,27948
1311,Brno-město,všeobecné praktické lékařství,28494
1312,Brno-město,všeobecné praktické lékařství,28495
1313,Brno-město,všeobecné praktické lékařství,29042
1314,Brno-město,všeobecné praktické lékařství,29057
1315,Brno-město,všeobecné praktické lékařství,29061
1316,Brno-město,všeobecné praktické lékařství,29064
1317,Brno-město,všeobecné praktické lékařství,29066
1318,Brno-město,všeobecné praktické lékařství,29073
1319,Brno-město,všeobecné praktické lékařství,29849
1320,Brno-město,všeobecné praktické lékařství,29968
1321,Brno-město,všeobecné praktické lékařství,30134
1322,Brno-město,všeobecné praktické lékařství,30192
1323,Brno-město,všeobecné praktické lékařství,30236
1324,Brno-město,všeobecné praktické lékařství,30336
1325,Brno-město,všeobecné praktické lékařství,30654
1326,Brno-město,všeobecné praktické lékařství,31005
1327,Brno-město,všeobecné praktické lékařství,31233
1328,Brno-město,všeobecné praktické lékařství,32040
1329,Brno-město,všeobecné praktické lékařství,32041
1330,Brno-město,všeobecné praktické lékařství,32065
1331,Brno-město,všeobecné praktické lékařství,32078
1332,Brno-město,všeobecné praktické lékařství,32079
1333,Brno-město,všeobecné praktické lékařství,32084
1334,Brno-město,všeobecné praktické lékařství,32112
1335,Brno-město,všeobecné praktické lékařství,32113
